Gene,Chr,Gene Start,Gene End,Gene Score,nSNPs,TopSNP P-Value,Gene ReScorePR,Gene ReScoreRWR
DOPEY2,21,36539215,36556078,5.104090766363018,21,0.12750899999999998,15.38076565527064,2.720224799639002
OBP2B,9,135070486,135074449,4.832141365835065,16,0.12751099999999999,15.990023105578535,2.121530659456432
RNF181,2,85676347,85678342,4.892758145221602,17,0.127512,4.892758145221602,11.593475843098558
TRIO,5,14493927,14519577,5.3550680203961365,27,0.127552,14.619044727094561,5.3550680203961365
NDST4,4,116075652,116254481,6.307648000116346,70,0.12756199999999998,15.396977508842882,6.307648000116346
ARHGDIG,16,270606,273369,4.456836391482398,11,0.127589,14.180296693799939,2.376368406826495
PDIA2,16,272615,277210,4.543847768472028,12,0.127589,15.973767472589344,12.32708350475789
RHOT1,17,27522178,27576859,4.766975644576581,15,0.127591,15.970016476111997,4.766975644576581
PREB,2,27207128,27211046,4.36071142641508,10,0.127693,14.806437125458629,7.278143600594788
SLC5A9,1,48477580,48486903,4.455731890725822,11,0.12772999999999998,15.899389346720541,4.455731890725822
FRS2,12,68150395,68259829,5.795498407227139,42,0.12773099999999998,15.700714959935857,5.795498407227139
MYO1B,2,191974510,191998287,4.45545008592075,11,0.12776600000000002,14.517146421055244,5.814472804485322
ANKS4B,16,21152516,21171251,4.947621372069504,18,0.127805,4.947621372069504,4.947621372069504
OR56A3,11,5925152,5926100,4.696087884023524,14,0.127833,4.696087884023524,5.869813519774948
PI4K2B,4,24844772,24889808,5.424123014714893,29,0.127859,16.073806460190937,7.967902079950176
PLAC8,4,84234854,84250020,4.764775716498313,15,0.127872,4.764775716498313,4.764775716498313
LRRC20,10,71728734,71812388,6.333149233863616,72,0.127903,6.333149233863616,6.333149233863616
ETFA,15,74309899,74390865,5.45740688907214,30,0.12793800000000002,5.45740688907214,5.45740688907214
ZSCAN22,19,63530196,63545509,4.694837033673195,14,0.127993,14.313519719980093,5.924332550635006
MRGPRX2,11,19033532,19034525,5.05062950632283,20,0.128106,13.97061382638325,2.8879611229719835
RASSF9,12,84722461,84754449,5.232865200411197,24,0.128117,5.232865200411197,14.048301149126763
PCSK2,20,17392077,17413222,5.883405935456491,46,0.12812300000000001,17.033435158013052,5.883405935456491
GALNT11,7,151435267,151447728,4.539577533142625,12,0.128135,4.539577533142625,4.539577533142625
C2orf68,2,85690666,85692663,3.846367920380129,6,0.128143,12.983082086882561,3.846367920380129
SGCE,7,94052471,94123457,5.049903808391994,20,0.128199,5.049903808391994,0.5459759103875169
ENC1,5,73966296,73968066,4.69308846759792,14,0.128217,4.69308846759792,4.69308846759792
PEX19,1,158513225,158521555,3.6631415343889433,5,0.12825899999999998,12.742104546722521,3.6631415343889433
CYP46A1,14,99242086,99263391,4.998049044812011,19,0.128271,15.458099098089154,8.747052788947752
NOL3,16,65765370,65767127,3.6629466352875903,5,0.12828399999999998,14.539434598627338,7.2404086750087036
IFI44L,1,78858675,78884418,5.188745730118746,23,0.12831700000000001,16.03095426771123,2.499936485368442
FAM118A,22,44084448,44116500,5.348060206591279,27,0.128449,15.78604230745676,4.25913437450049
PTCH1,9,97287787,97319068,5.384295511272246,28,0.128466,14.182280811340037,5.384295511272246
TIMM50,19,44668070,44673368,4.449939570021318,11,0.128472,15.734880838191932,4.449939570021318
DLL3,19,44681396,44690961,4.760094498325157,15,0.128472,15.514801525219617,4.760094498325157
NME7,1,167519083,167603810,5.765421787927202,41,0.128497,16.622269895885953,5.765421787927202
ARG2,14,67156331,67188189,5.046601907579576,20,0.12862300000000002,15.651955737261098,5.046601907579576
LSM12,17,39470305,39496837,4.7586322141014925,15,0.12866,4.7586322141014925,4.7586322141014925
SERPINB2,18,59715304,59735735,5.900714069983278,47,0.128662,17.209485003094706,1.0701498052685292
SERPINB10,18,59733715,59753456,5.576926992889381,34,0.128662,15.562773147478154,4.09595771698079
CSTA,3,123526700,123543505,4.940743937479095,18,0.128687,4.940743937479095,4.940743937479095
ZNF69,19,11859669,11886365,4.44812758789422,11,0.12870499999999999,15.341503508387067,4.44812758789422
BUD31,7,98844536,98855175,4.994632446487291,19,0.12871,13.956321501330194,4.898918202620923
PTCD1,7,98854681,98874355,4.822782189560632,16,0.12871,4.822782189560632,2.3391235426318038
CYP20A1,2,203839481,203878808,4.994492606991728,19,0.128728,13.909840977383613,4.994492606991728
BMP3,4,82171142,82197709,5.604795944035359,35,0.128806,5.604795944035359,0.8402527948392997
SLC39A9,14,68997001,68998856,4.246625879286081,9,0.12881199999999998,13.774884831549397,4.014250216676105
INO80B,2,74535706,74541518,3.9952182963217555,7,0.128824,15.358522694443066,0.6465628996583064
WBP1,2,74539093,74541518,3.9952182963217555,7,0.128824,12.624385086527717,3.9952182963217555
ZNF267,16,31792579,31836128,4.882405060170208,17,0.128839,14.241655543556519,4.882405060170208
ZMYND10,3,50355552,50358127,4.446931768460204,11,0.128859,4.446931768460204,4.446931768460204
CYB561D2,3,50363300,50366500,4.128478037341669,8,0.128859,13.33873210091139,4.128478037341669
SNX30,9,114640540,114677088,5.855667944232718,45,0.128863,14.698996091709944,11.186696203274359
PICALM,11,85363398,85396274,5.184445350610987,23,0.12887,5.184445350610987,5.4106589066477575
C16orf72,16,9093037,9121056,5.2267411680588145,24,0.128904,5.2267411680588145,3.3839177827439757
CD163,12,7514676,7547681,5.044357551501288,20,0.128912,16.278403025330302,3.4742376462545983
IARS2,1,218376766,218388006,3.840090015882838,6,0.12895,13.751638427670045,5.272866743718209
OR9A2,7,142433408,142434341,4.12772555975443,8,0.128956,13.280261066896866,14.35789409599837
TNFRSF21,6,47307226,47385639,5.8548224422140365,45,0.128972,5.8548224422140365,0.9503654635912778
CRAT,9,130909913,130911377,4.613101556314372,13,0.128973,14.500618003120607,4.613101556314372
OBSL1,2,220134688,220144430,4.613031776701621,13,0.12898199999999999,15.8127695007083,1.0639408361124962
INHA,2,220145197,220148671,4.12752396091992,8,0.12898199999999999,13.950303461514048,0.48451887140422384
EDNRB,13,77390226,77391526,4.532756505479046,12,0.129012,13.24611188204964,9.224141281914857
CYFIP1,15,20519068,20555044,5.65876776833527,37,0.129012,17.042447813578807,7.779886106651194
ZFP82,19,41574700,41601390,4.686434472819054,14,0.129073,15.566745182124563,0.5365982701941461
CD180,5,66513859,66528373,5.5426303879534915,33,0.129235,15.995402052155967,1.5947772941901581
CCDC97,19,46507933,46522628,5.0904286281040845,21,0.12926300000000002,5.0904286281040845,5.0904286281040845
ANO8,19,17295033,17306638,4.753585124452534,15,0.12931099999999998,14.769793233177744,11.840980954780255
TIMM9,14,57945122,57963985,4.123925289704001,8,0.129447,15.546653370587737,5.015341420856512
KIAA0586,14,57964462,58085302,5.135526201382481,22,0.129447,16.347716109806058,9.249301852190785
TICAM1,19,4766991,4769451,4.241661975418314,9,0.12945299999999998,4.241661975418314,7.472648996910268
NSL1,1,210966117,211031762,5.655339861223021,37,0.129455,16.679283237310436,5.655339861223021
ITGA1,5,52233365,52285242,6.137878565563518,60,0.12957,15.102580416781933,2.2703317383233808
USP18,22,17012757,17040162,4.346103660782754,10,0.129572,13.704261700358401,15.283327353632677
AEN,15,86970380,86976516,4.987463735025729,19,0.129636,15.31303643646514,4.987463735025729
PALLD,4,170055702,170086183,4.681742731169975,14,0.12968,4.681742731169975,5.4533554052671285
C11orf53,11,110631916,110662182,5.220507919977501,24,0.12971,5.220507919977501,5.220507919977501
CLCA1,1,86706982,86738562,6.067482033531898,56,0.129752,17.425825615090336,6.067482033531898
LGALS7,19,43953447,43955987,4.344592131228369,10,0.129768,13.710974251172711,0.678430235950097
ASB6,9,131436703,131444265,4.875027749344317,17,0.12979300000000002,14.69799381163066,4.875027749344317
DSG1,18,27152049,27191391,5.953228934391463,50,0.12987200000000002,5.953228934391463,6.207928722398105
INPP5F,10,121568775,121578649,4.680093875364047,14,0.129894,4.680093875364047,2.195191727092466
NR2E3,15,69889947,69897651,4.874072838024595,17,0.129917,4.874072838024595,0.6103753296629787
CRYBA2,2,219563155,219566371,3.4270230108735134,4,0.129934,13.924782789815161,10.51795701098615
BHLHE40,3,4996207,5001861,4.605508704817587,13,0.129956,4.605508704817587,2.2106140455571524
PLEKHM2,1,15880612,15933851,5.505925962568875,32,0.130004,5.505925962568875,1.7894524551795934
SUMO1,2,202779147,202811567,4.984113802934573,19,0.130071,4.984113802934573,1.6319461533383899
POU4F1,13,78071230,78075696,4.437285676991906,11,0.130108,14.413638711286168,2.612457146831193
TAF12,1,28804037,28842172,4.523951247268672,12,0.130153,4.523951247268672,9.552968170365098
HEY1,8,80838799,80842653,4.5236516448158355,12,0.130192,15.534417189031823,5.286465269106789
CRABP1,15,76419720,76427627,3.9841867150396624,7,0.130253,12.190346398417436,4.177192447086101
RAB32,6,146906520,146917779,4.6028958511724145,13,0.130296,15.666647585663002,4.6028958511724145
KIAA1522,1,33003854,33013158,4.745850883622971,15,0.13031500000000001,14.908084697724805,11.44568480610686
TYMS,18,647603,663499,5.751226959292756,41,0.130334,14.188583758206068,8.437826155245284
ENOSF1,18,664000,702676,6.098097903134868,58,0.130334,6.098097903134868,6.098097903134868
SOS2,14,49692359,49717150,4.522262355931199,12,0.130373,14.837083467353727,4.522262355931199
NCOA3,20,45564081,45566609,4.435166609202644,11,0.130384,12.773055241362346,1.0547049018018377
SLC17A7,19,54628327,54633383,4.675998925323092,14,0.130427,4.675998925323092,18.904357587375284
PIH1D1,19,54641367,54646879,4.981380574874273,19,0.130427,15.517921164343925,11.883273807911745
CCDC83,11,85261901,85308699,5.7501227155107815,41,0.130478,17.16123295488083,5.7501227155107815
LSG1,3,195842808,195874200,5.620008276123864,36,0.130486,15.921340104613243,2.23596751806286
NRG4,15,74038417,74088689,4.6755236765750885,14,0.13048900000000002,4.6755236765750885,0.9275813566101511
CAND2,3,12832872,12851301,5.437579433881544,30,0.1305,5.437579433881544,3.965079792986703
SULT1B1,4,70627274,70661019,5.501980033496244,32,0.130518,15.691460973400908,4.191295261391274
PLK3,1,45039294,45044254,4.86919700820972,17,0.130552,4.86919700820972,0.8698647899316347
TCTEX1D4,1,45044261,45044927,4.6750409937687625,14,0.130552,4.6750409937687625,1.0013323444311109
GJA3,13,19614119,19615427,4.808197127441061,16,0.130601,15.985944674200088,1.0101101207624905
ESRRA,11,63838286,63839318,3.8271228833473163,6,0.130633,12.90519666810515,1.6420785967801328
PRDX5,11,63842737,63845859,3.9812735631745744,7,0.130633,3.9812735631745744,3.9812735631745744
DGKQ,4,942674,957344,4.868477247690435,17,0.130646,15.180164532860442,2.6081502796445024
SLC26A1,4,971444,977224,4.6743212332494775,14,0.130646,15.153719843537809,4.6743212332494775
EWSR1,22,28015501,28026515,4.520063399357533,12,0.13066,4.520063399357533,4.520063399357533
GAS2L1,22,28033047,28038774,4.520063399357533,12,0.13066,15.739449363653314,31.80652078844578
RASL10A,22,28038921,28041748,4.520063399357533,12,0.13066,14.297117792283398,4.520063399357533
SLC3A1,2,44384448,44401466,5.253948390012567,25,0.130671,16.621836862274918,5.253948390012567
PREPL,2,44399648,44442448,5.698634211274014,39,0.130671,16.564269255484984,2.166777942170943
RBM20,10,112571444,112589216,4.97886126715508,19,0.13075599999999998,4.97886126715508,11.920790762365744
CSNK1G3,5,122909009,122980363,5.530562820853354,33,0.130804,14.531972288274279,8.866596253806392
ZNF721,4,470426,483442,4.598675934746014,13,0.130847,14.284551916819671,1.9266831195017269
OR51B6,11,5329313,5330252,5.55992662198894,34,0.130868,16.875186303079776,5.55992662198894
CCDC105,19,14982555,14995081,5.5300736588392585,33,0.130868,5.5300736588392585,4.673379226395762
KIF15,3,44831406,44869752,4.112633286048644,8,0.130917,15.532998955550564,3.010932771279079
GLE1,9,130306791,130344401,5.168655407055111,23,0.130921,14.890004380685108,0.8971936721072977
OR10G3,14,21107773,21108715,4.517853994348057,12,0.130949,4.517853994348057,2.3966701579958114
SRP9,1,224032173,224042559,4.866023239968398,17,0.130967,4.866023239968398,3.004145858148467
TM4SF20,2,227935117,227952266,4.977126714360776,19,0.130983,4.977126714360776,0.579444122632575
ORM2,9,116131889,116135357,3.9781322833680455,7,0.131044,15.390468977607643,1.167248638409948
CEP290,12,87029109,87058941,4.670707300792491,14,0.131119,15.864893113423367,1.2770080335161218
GPR161,1,166326307,166340771,5.0760427640891255,21,0.131136,13.957709405698525,1.7023714016736715
SPAG4,20,33667222,33672379,4.110778868685525,8,0.13116,13.515120730998905,5.186699207559246
ATP2B1,12,88505956,88573975,5.209314917503028,24,0.13117,15.388697759411674,6.3212125322104455
OR14I1,1,246911292,246912228,4.110679758013131,8,0.131173,13.91123403055361,5.735388131123242
RIMS2,8,104996898,105003412,3.976858713578546,7,0.131211,13.560293979882713,15.109792078140313
FAM111B,11,58631285,58651443,4.595654069727547,13,0.131243,15.73129725765271,3.5770993148036636
UBE2U,1,64442077,64482615,5.585976582118181,35,0.131253,5.585976582118181,0.903799470889771
RRAS2,11,14256041,14337305,5.527097988453453,33,0.13125799999999999,5.527097988453453,2.791594941280754
MRPS25,3,15065022,15081820,4.669518249073473,14,0.131275,13.951126838155517,4.669518249073473
KRTDAP,19,40670067,40673196,5.074869099759541,21,0.13129000000000002,5.074869099759541,1.5441695457297695
COX8A,11,63498654,63500591,3.821870040619501,6,0.131321,12.662776888003135,0.5438818991488105
ANAPC5,12,120248538,120259578,4.514887775776671,12,0.131338,4.514887775776671,3.4767869895453556
DSC2,18,26899939,26936386,5.1210235793469865,22,0.131338,14.041036021760732,1.821376728290099
ANTXRL,10,47128239,47171452,5.025660103364366,20,0.13134500000000002,15.67010493550025,5.025660103364366
SOCS7,17,33761530,33809545,5.025454558994606,20,0.13137200000000002,5.025454558994606,1.0870936219925476
NSD1,5,176494693,176640441,5.790899565478584,43,0.131375,5.790899565478584,0.7005597239444943
BFSP1,20,17422549,17487605,6.036819527374494,55,0.131403,17.07228278563214,6.036819527374494
RCN2,15,75011170,75029300,4.737369133378835,15,0.131425,14.398404956391303,1.756827528818238
WFDC8,20,43613814,43641379,5.692819709039522,39,0.131433,16.06674233787731,2.417706217727202
CEP78,9,80068785,80076619,3.414366211330507,4,0.131589,3.414366211330507,0.8145138292842646
USP16,21,29318808,29348678,5.022771136440778,20,0.131725,14.013631959509038,10.034197769631112
FAM57A,17,583017,592825,5.022680041709787,20,0.131737,5.022680041709787,1.1767842360041574
BPHL,6,3064040,3098281,5.460798346101783,31,0.13175499999999998,16.864606031880765,0.6884242957050319
TUBB2A,6,3098900,3102782,5.022543415170628,20,0.13175499999999998,14.302076209999402,5.022543415170628
PITX2,4,111760881,111763703,4.42440286669877,11,0.131795,15.870676540863066,0.4937372905199181
LRRC58,3,121526265,121550876,4.424334581158965,11,0.131804,14.433547501132129,1.7548800904336448
AFAP1L1,5,148675395,148701558,4.970665873440148,19,0.131832,16.37447355921913,1.111566748169685
CCDC152,5,42792686,42838216,5.021481401037053,20,0.131895,5.021481401037053,1.7207130515574485
FLVCR1,1,211098219,211135379,5.4911818047185506,32,0.131935,14.309283606834613,4.761377499857823
TIMD4,5,156278947,156322844,5.0697485585887625,21,0.131964,15.76109461480035,3.3645211384559834
RPLP2,11,800184,802876,4.327031002405238,10,0.13206700000000002,13.761212510340709,4.327031002405238
EBF2,8,25944882,25958309,4.663495667140862,14,0.13206800000000002,15.341443562330507,1.6293166510794403
TPT1,13,44809303,44813297,4.508746989453117,12,0.13214700000000001,15.289426619415575,0.5032455913014364
SCGB2A2,11,61794205,61797204,4.102994364129771,8,0.132185,15.356011796926968,0.5430769182873784
PHLDA2,11,2906711,2907170,3.96933437214126,7,0.132202,14.610854674526438,0.6978862497717813
FAM83G,17,18815105,18848785,5.549323439014139,34,0.13226300000000002,5.549323439014139,0.860537893594744
SGTB,5,64997510,65053697,5.4237823328238965,30,0.13231300000000001,15.63505803418932,5.4237823328238965
KIFAP3,1,168270136,168310503,5.157958249020294,23,0.132329,5.157958249020294,0.6036218117632158
ADCY7,16,48879323,48909544,5.241241622791832,25,0.13234200000000002,15.357229044329994,2.1206256040119325
ATXN7L1,7,105187871,105304267,6.284887007769057,71,0.132363,17.673097553608347,2.3943202183632177
TMEM167A,5,82387741,82408935,5.1999890187257884,24,0.132399,5.1999890187257884,5.1999890187257884
TMEM221,19,17416634,17420116,3.9676112240985772,7,0.13243,15.246133353359891,0.860244233216655
GMFG,19,44510841,44518456,4.32412760626773,10,0.13245099999999999,4.32412760626773,2.4663708129946067
SH3GLB1,1,86942844,86986455,5.278816443885312,26,0.13255999999999998,5.278816443885312,2.4918335245860113
DDX17,22,37209388,37232291,5.0150876913225435,20,0.132741,16.388936508534854,0.9459405001081761
GPR182,12,55675260,55676475,4.321872711854135,10,0.13275,13.160366620206563,13.350224398579343
ZBTB39,12,55682829,55684968,4.4171828916584595,11,0.13275,15.637928265662167,4.4171828916584595
ACSBG2,19,6086709,6144112,5.515396013299997,33,0.132803,5.515396013299997,9.277651034559321
IL3,5,131424245,131426795,4.583649578252187,13,0.132828,15.775005002522585,4.583649578252187
UNC119B,12,119632213,119645826,4.502252651981405,12,0.133008,4.502252651981405,4.502252651981405
AKT1S1,19,55064108,55072456,4.789731749725393,16,0.133035,4.789731749725393,20.32397282112081
TBC1D17,19,55077310,55083813,4.502049677273612,12,0.133035,4.502049677273612,4.502049677273612
IL4I1,19,55082450,55124598,5.513650588952092,33,0.133035,5.513650588952092,2.5070562517257726
CCT8,21,29350518,29367881,4.501546177185947,12,0.133102,14.447324370890785,4.501546177185947
COG4,16,69071972,69114958,5.348806473103124,28,0.133107,5.348806473103124,5.348806473103124
SF3B3,16,69115201,69163702,5.235477787796121,25,0.133107,15.524110388857302,5.235477787796121
ACBD6,1,178523987,178738102,6.190951669764568,65,0.13311199999999998,14.975250569185519,17.349833912567846
LECT2,5,135310498,135318622,5.19415256547205,24,0.13317400000000001,14.28888593960747,3.452053173158799
MTHFS,15,77924438,77926584,4.5009753494702816,12,0.133178,14.11081844655753,4.5009753494702816
STK3,8,99629372,99907085,6.190178184499197,65,0.133215,6.190178184499197,18.57002709896245
SP140,2,230798689,230886174,6.126627246170415,61,0.13322,16.017547774370623,14.806348557215149
OR10G2,14,21171905,21172838,5.059562967719679,21,0.13331500000000002,5.059562967719679,1.7346046247364528
PDE6A,5,149217711,149304549,6.02214121028695,55,0.133346,14.356733404721739,6.02214121028695
SIM1,6,100943470,101019526,5.9064858468515515,49,0.133365,15.652528279182654,0.8725469356688511
RAB11FIP4,17,26839280,26889352,5.511000666035779,33,0.133388,16.260140766613297,5.039505648523871
GPR78,4,8633190,8640420,5.381781437657613,29,0.133389,13.966838304806247,0.8542133376613181
GBP5,1,89500953,89511075,4.31698823849466,10,0.1334,4.31698823849466,2.0506852114713032
SETD4,21,36337851,36373557,5.751772958655069,42,0.13344,17.012150442508705,0.6521354029524001
CCT2,12,68265474,68281624,4.958474875769357,19,0.133449,14.113714667227413,1.0217469951241642
RNASE10,14,20048470,20049121,4.498800180037091,12,0.133468,4.498800180037091,1.411043146896983
TCF23,2,27225505,27229239,3.8053982892086977,6,0.133502,3.8053982892086977,3.8053982892086977
RBM4,11,66162981,66170516,4.315916848619826,10,0.133543,13.256678011669106,4.135614960378019
ASAH2B,10,52169713,52184575,4.092765809108886,8,0.133544,4.092765809108886,4.092765809108886
RBCK1,20,336708,359610,5.380620097415524,29,0.133544,13.922858588785516,1.7288138906284258
PIGZ,3,198162045,198180101,5.1042618919203955,22,0.13355799999999998,5.1042618919203955,1.6218726027824675
RPS27L,15,61232591,61236794,4.719743378706628,15,0.133762,4.719743378706628,2.089595596345439
NDEL1,17,8308278,8312205,3.8031835483108907,6,0.133798,3.8031835483108907,4.986424294913764
CRYBG3,3,99125745,99146491,4.783571935275238,16,0.133857,16.00925584253235,1.5298265689800092
KPNA6,1,32395040,32414755,3.6203538917989095,5,0.133866,14.376012391620288,3.6203538917989095
CHL1,3,214326,415831,7.140665302312942,169,0.13388599999999998,16.372642570096456,2.1407085022342995
DNAJA2,16,45546774,45565126,4.313172439468708,10,0.13391,15.636806084088382,4.461038703155566
GLI4,8,144420981,144430476,3.619719129981295,5,0.133951,14.076163160201988,3.6352695965986084
ACSS3,12,80069560,80173713,6.017606937391074,55,0.133952,6.017606937391074,6.017606937391074
TMEM138,11,60886431,60893258,3.9558629422155382,7,0.133995,3.9558629422155382,4.373223668404266
ENPP2,8,120638499,120720287,6.016972582974658,55,0.134037,16.54613455996505,3.3665556465515576
ACP1,2,254871,268282,5.005043457596277,20,0.134081,13.114863414788353,1.2162791412908613
CLDN3,7,72821262,72822536,4.311061309752832,10,0.134193,13.469354845806762,1.6683468184057428
ASAH1,8,17958204,17986787,6.256427614110822,70,0.134266,14.627290283093355,1.5742270294340541
ELMO2,20,44437281,44468678,4.95216283171568,19,0.134294,15.396318633444654,4.95216283171568
CUL1,7,148110885,148129135,4.952021361091074,19,0.13431300000000002,14.520455669759404,2.662671548151545
SLC46A3,13,28181092,28187675,4.309750625253939,10,0.13436900000000002,4.309750625253939,11.557865832535402
IGFBP1,7,45894483,45899792,4.204129666767422,9,0.134404,15.329555940276439,4.204129666767422
ONECUT2,18,53253914,53309528,6.196106078878889,66,0.134465,6.196106078878889,6.196106078878889
SPESP1,15,67009917,67026202,4.64513689161029,14,0.134515,4.64513689161029,4.64513689161029
SDSL,12,112344598,112360464,4.57052352735817,13,0.13458299999999998,15.470511141973368,4.57052352735817
CPLX4,18,55113633,55136861,5.5018737029516265,33,0.13461099999999998,5.5018737029516265,2.1886031432413686
RSAD2,2,6935246,6955814,4.570100086561123,13,0.13464,4.570100086561123,1.7068393190691236
DISP2,15,38437725,38450548,4.712992989850222,15,0.134668,4.712992989850222,0.5277075488053725
USP33,1,77949925,77998125,5.000600808368367,20,0.134678,5.000600808368367,6.7106101979138115
SCHIP1,3,161053435,161097833,4.837911115744618,17,0.134701,13.741916027203402,4.54313315100979
MTMR14,3,9685402,9719077,5.33672412533778,28,0.134725,14.070648374445867,1.7349379310800268
CPNE9,3,9720509,9746592,4.948958594329017,19,0.134725,4.948958594329017,6.267560527369489
NBEA,13,35065142,35144873,6.082042214123741,59,0.13472699999999999,14.553720455787047,2.2404994255113113
KNCN,1,46783902,46789474,4.569394750104967,13,0.134735,4.569394750104967,1.1031577775560582
SLC38A10,17,76839265,76883691,5.530716857507861,34,0.134747,5.530716857507861,5.530716857507861
ETV5,3,187246803,187309571,5.182105935585973,24,0.13478800000000002,14.654087080198513,5.928896458735531
MYBPHL,1,109636513,109651186,4.775980749208612,16,0.134877,15.535436553629607,7.819351588180002
SAMD1,19,14060228,14062232,3.7947808567655033,6,0.134927,3.7947808567655033,10.23925036431559
PRKACA,19,14069061,14079221,3.612459299971549,5,0.134927,14.438839817009445,16.434149390935104
BICC1,10,60223249,60244080,4.99864249604458,20,0.134942,4.99864249604458,4.761246990805005
CLLU1OS,12,91338000,91346055,5.180867719792891,24,0.134955,5.180867719792891,5.180867719792891
C1GALT1,7,7240458,7245119,5.093485917550841,22,0.135005,14.776317550469432,3.5435886264864225
ZNF283,19,49024193,49034070,4.89272634044195,18,0.135017,4.89272634044195,8.698980203551917
C5orf15,5,133319099,133332377,4.3048359902689715,10,0.13503099999999998,14.81960445091843,4.3048359902689715
TBL3,16,1967515,1968752,5.13735268775062,23,0.13508399999999998,14.818448412184253,5.13735268775062
NOXO1,16,1968918,1971441,5.22073429668967,25,0.13508399999999998,5.22073429668967,6.135289359084209
GFER,16,1974712,1977751,5.13735268775062,23,0.13508399999999998,5.13735268775062,5.13735268775062
SYNGR3,16,1979968,1984277,4.892230229717635,18,0.13508399999999998,16.09479190791831,3.8861427700899247
FAM71B,5,156521921,156525853,4.486565265949004,12,0.13511099999999998,4.486565265949004,0.5317921142068143
VSX2,14,73775927,73799194,5.091820699855185,22,0.13523,5.091820699855185,1.0840027155490506
ATP2C2,16,83050712,83055294,5.689184544800644,40,0.135294,5.689184544800644,4.995810173710692
TNFRSF8,1,12108544,12126851,5.044738836614064,21,0.13530599999999998,14.606338307749857,8.718380234291885
CCT3,1,154545375,154574819,5.091199728754741,22,0.13531400000000002,15.087414483029956,4.586620510612063
PDRG1,20,29996418,30003544,4.301959311918683,10,0.13542,13.31396745604319,4.301959311918683
B2M,15,42790976,42797649,4.771689754439595,16,0.135457,16.185910551648206,4.771689754439595
PCDH20,13,60881819,60900080,5.043402021947842,21,0.135487,15.490771974402321,5.043402021947842
USP49,6,41873360,41971077,5.759880438659984,43,0.13551400000000002,5.759880438659984,5.373164101338612
ZNF326,1,90233265,90266682,4.771143604781017,16,0.13553099999999998,4.771143604781017,4.771143604781017
TUBGCP5,15,20400132,20414564,4.8886020441511775,18,0.135575,4.8886020441511775,10.946462632058628
SEL1L,14,81034908,81069886,4.395712588832991,11,0.135631,4.395712588832991,6.6491423398690355
PACSIN2,22,41596880,41741095,6.463681197993383,87,0.13563699999999998,16.405418419142315,2.8171237322917433
G6PC3,17,39507573,39509238,4.077207248426247,8,0.135638,4.077207248426247,4.077207248426247
HDAC5,17,39514464,39524725,4.482672356534412,12,0.135638,14.373334535609754,4.482672356534412
INPP5A,10,134271408,134446974,6.12462734407776,62,0.135675,16.5622585664706,1.9778467182544204
ZNF700,19,11896899,11922578,4.562405464400081,13,0.13568,4.562405464400081,0.8995998123888231
GAL3ST2,2,242364912,242392375,4.562317024914741,13,0.135692,15.69087065065572,0.8202332757025349
RNF38,9,36326398,36391195,5.5527157289426174,35,0.135692,5.5527157289426174,5.5527157289426174
PAPOLG,2,60862523,60879602,4.395152401892809,11,0.135707,15.798141492089027,2.138312458601945
GPRC6A,6,117219940,117256891,4.830448366945074,17,0.13571,16.131939679462533,2.5159204156844313
TAS2R38,7,141318899,141320042,3.6063929656757328,5,0.135748,12.82948122107821,3.6063929656757328
WNT2,7,116704517,116750579,5.43041936649465,31,0.135819,15.86969256559745,1.9872891973333489
TPCN2,11,68596958,68686483,6.155079665436552,64,0.135851,15.851248435843104,2.688698982743827
OR6C65,12,54080579,54081518,4.298722788758297,10,0.13585899999999998,13.482204718580793,4.298722788758297
P4HA3,11,73655349,73700347,5.214807445841292,25,0.13588699999999998,5.214807445841292,5.214807445841292
ALDH1B1,9,38385745,38387299,5.429418534837817,31,0.135955,15.508352934894859,3.3890819415400775
SEC23IP,10,121668945,121691235,5.039865507471892,21,0.135967,14.122434732428466,8.649592635160257
BOLA3,2,74216035,74228547,5.039784608760712,21,0.135978,5.039784608760712,1.2695745674983794
OXA1L,14,22306296,22310607,5.606003600116087,37,0.136002,15.003188367959549,5.606003600116087
NPTX2,7,98086914,98094592,3.9408634942899576,7,0.13602,13.129913941431642,2.974051006648362
S100A7A,1,151655623,151662325,4.479536565490709,12,0.13606400000000002,13.278115869423488,4.719656309062179
DHRS12,13,51242920,51276294,5.326444979144527,28,0.13611700000000002,5.326444979144527,1.349111789048398
OR11H4,14,19780790,19781765,4.190473743983654,9,0.136252,4.190473743983654,10.192141596764793
BTG1,12,91061033,91063751,4.477429485438694,12,0.136351,4.477429485438694,0.652733090514632
ADH4,4,100263855,100284472,6.119437224508165,62,0.136381,6.119437224508165,3.011476797554101
GIPC2,1,78284176,78375700,5.904281851460898,50,0.13638699999999998,14.374079644516492,1.7795101973595304
PAX3,2,222866592,222871944,4.477033527141128,12,0.136405,14.756774138128897,5.925510603471832
CCDC140,2,222876865,222877357,4.189351454689347,9,0.136405,4.189351454689347,0.49163168412675623
KCNK17,6,39374754,39390214,5.324184776085046,28,0.136425,16.770494465727086,0.5735065907056678
TRIM17,1,226663023,226671081,4.63083970416681,14,0.136452,4.63083970416681,2.728025990311439
HIST3H3,1,226679168,226679649,4.699832575653761,15,0.136452,4.699832575653761,2.0866155475757946
NDUFC1,4,140430540,140441808,4.1889043569690605,9,0.136466,14.930604782274685,4.1889043569690605
